"Notes","County","County Code","Year","Year Code",Deaths,Population,Crude Rate
,"Cumberland County, VA","51049","2021","2021",Suppressed,9681,Suppressed
,"Cumberland County, VA","51049","2022","2022",Suppressed,9746,Suppressed
,"Cumberland County, VA","51049","2023 ","2023",Suppressed,9878,Suppressed
,"Dickenson County, VA","51051","2018","2018",Suppressed,14523,Suppressed
,"Dickenson County, VA","51051","2019","2019",Suppressed,14318,Suppressed
,"Dickenson County, VA","51051","2020","2020",Suppressed,14078,Suppressed
,"Dickenson County, VA","51051","2021","2021",Suppressed,13787,Suppressed
,"Dickenson County, VA","51051","2022","2022",Suppressed,13725,Suppressed
,"Dickenson County, VA","51051","2023 ","2023",Suppressed,13640,Suppressed
,"Dinwiddie County, VA","51053","2018","2018",Suppressed,28529,Suppressed
,"Dinwiddie County, VA","51053","2019","2019",Suppressed,28544,Suppressed
,"Dinwiddie County, VA","51053","2020","2020",Suppressed,28688,Suppressed
,"Dinwiddie County, VA","51053","2021","2021",Suppressed,27912,Suppressed
,"Dinwiddie County, VA","51053","2022","2022",Suppressed,28161,Suppressed
,"Dinwiddie County, VA","51053","2023 ","2023",Suppressed,28343,Suppressed
,"Essex County, VA","51057","2018","2018",Suppressed,10919,Suppressed
,"Essex County, VA","51057","2019","2019",Suppressed,10953,Suppressed
,"Essex County, VA","51057","2020","2020",Suppressed,10943,Suppressed
,"Essex County, VA","51057","2021","2021",Suppressed,10573,Suppressed
,"Essex County, VA","51057","2022","2022",Suppressed,10630,Suppressed
,"Essex County, VA","51057","2023 ","2023",Suppressed,10598,Suppressed
,"Fairfax County, VA","51059","2018","2018",112,1150795,9.732402383
,"Fairfax County, VA","51059","2019","2019",92,1147532,8.017205620
,"Fairfax County, VA","51059","2020","2020",103,1150847,8.949929921
,"Fairfax County, VA","51059","2021","2021",94,1139720,8.247639771
,"Fairfax County, VA","51059","2022","2022",112,1138331,9.838965995
,"Fairfax County, VA","51059","2023 ","2023",98,1141878,8.582352931
,"Fauquier County, VA","51061","2018","2018",Suppressed,70675,Suppressed
,"Fauquier County, VA","51061","2019","2019",Suppressed,71222,Suppressed
,"Fauquier County, VA","51061","2020","2020",Suppressed,71361,Suppressed
,"Fauquier County, VA","51061","2021","2021",Suppressed,73815,Suppressed
,"Fauquier County, VA","51061","2022","2022",12,74664,Unreliable
,"Fauquier County, VA","51061","2023 ","2023",11,75165,Unreliable
,"Floyd County, VA","51063","2018","2018",Suppressed,15795,Suppressed
,"Floyd County, VA","51063","2019","2019",Suppressed,15749,Suppressed
,"Floyd County, VA","51063","2020","2020",Suppressed,15777,Suppressed
,"Floyd County, VA","51063","2021","2021",Suppressed,15566,Suppressed
,"Floyd County, VA","51063","2022","2022",Suppressed,15619,Suppressed
,"Floyd County, VA","51063","2023 ","2023",Suppressed,15679,Suppressed
,"Fluvanna County, VA","51065","2018","2018",Suppressed,26783,Suppressed
,"Fluvanna County, VA","51065","2019","2019",Suppressed,27270,Suppressed
,"Fluvanna County, VA","51065","2020","2020",Suppressed,27422,Suppressed
,"Fluvanna County, VA","51065","2021","2021",Suppressed,27723,Suppressed
,"Fluvanna County, VA","51065","2022","2022",Suppressed,28159,Suppressed
,"Fluvanna County, VA","51065","2023 ","2023",Suppressed,28462,Suppressed
,"Franklin County, VA","51067","2018","2018",Suppressed,56195,Suppressed
,"Franklin County, VA","51067","2019","2019",Suppressed,56042,Suppressed
,"Franklin County, VA","51067","2020","2020",16,56167,Unreliable
,"Franklin County, VA","51067","2021","2021",Suppressed,54938,Suppressed
,"Franklin County, VA","51067","2022","2022",Suppressed,55074,Suppressed
,"Franklin County, VA","51067","2023 ","2023",Suppressed,55549,Suppressed
,"Frederick County, VA","51069","2018","2018",15,88355,Unreliable
,"Frederick County, VA","51069","2019","2019",18,89313,Unreliable
,"Frederick County, VA","51069","2020","2020",Suppressed,91119,Suppressed
,"Frederick County, VA","51069","2021","2021",17,93717,Unreliable
,"Frederick County, VA","51069","2022","2022",Suppressed,95051,Suppressed
,"Frederick County, VA","51069","2023 ","2023",16,95994,Unreliable
,"Giles County, VA","51071","2018","2018",Suppressed,16844,Suppressed
,"Giles County, VA","51071","2019","2019",Suppressed,16720,Suppressed
,"Giles County, VA","51071","2020","2020",Suppressed,16663,Suppressed
,"Giles County, VA","51071","2021","2021",Suppressed,16562,Suppressed
,"Giles County, VA","51071","2022","2022",Suppressed,16453,Suppressed
,"Giles County, VA","51071","2023 ","2023",Suppressed,16457,Suppressed
,"Gloucester County, VA","51073","2018","2018",Suppressed,37349,Suppressed
,"Gloucester County, VA","51073","2019","2019",Suppressed,37348,Suppressed
,"Gloucester County, VA","51073","2020","2020",Suppressed,37459,Suppressed
,"Gloucester County, VA","51073","2021","2021",Suppressed,39069,Suppressed
,"Gloucester County, VA","51073","2022","2022",Suppressed,39493,Suppressed
,"Gloucester County, VA","51073","2023 ","2023",Suppressed,40057,Suppressed
,"Goochland County, VA","51075","2018","2018",Suppressed,23244,Suppressed
,"Goochland County, VA","51075","2019","2019",Suppressed,23753,Suppressed
,"Goochland County, VA","51075","2020","2020",Suppressed,24431,Suppressed
,"Goochland County, VA","51075","2021","2021",Suppressed,25488,Suppressed
,"Goochland County, VA","51075","2022","2022",Suppressed,26109,Suppressed
,"Goochland County, VA","51075","2023 ","2023",Suppressed,27197,Suppressed
,"Grayson County, VA","51077","2018","2018",Suppressed,15631,Suppressed
,"Grayson County, VA","51077","2019","2019",0,15550,Unreliable
,"Grayson County, VA","51077","2020","2020",Suppressed,15493,Suppressed
,"Grayson County, VA","51077","2021","2021",Suppressed,15359,Suppressed
,"Grayson County, VA","51077","2022","2022",0,15343,Unreliable
,"Grayson County, VA","51077","2023 ","2023",Suppressed,15285,Suppressed
,"Greene County, VA","51079","2018","2018",Suppressed,19779,Suppressed
,"Greene County, VA","51079","2019","2019",Suppressed,19819,Suppressed
,"Greene County, VA","51079","2020","2020",Suppressed,20131,Suppressed
,"Greene County, VA","51079","2021","2021",Suppressed,20968,Suppressed
,"Greene County, VA","51079","2022","2022",Suppressed,21107,Suppressed
,"Greene County, VA","51079","2023 ","2023",Suppressed,21301,Suppressed
,"Greensville County, VA","51081","2018","2018",Suppressed,11627,Suppressed
,"Greensville County, VA","51081","2019","2019",Suppressed,11336,Suppressed
,"Greensville County, VA","51081","2020","2020",0,11280,Unreliable
,"Greensville County, VA","51081","2021","2021",0,11437,Unreliable
,"Greensville County, VA","51081","2022","2022",Suppressed,11226,Suppressed
,"Greensville County, VA","51081","2023 ","2023",Suppressed,11133,Suppressed
,"Halifax County, VA","51083","2018","2018",Suppressed,34120,Suppressed
,"Halifax County, VA","51083","2019","2019",Suppressed,33911,Suppressed
,"Halifax County, VA","51083","2020","2020",Suppressed,33633,Suppressed
,"Halifax County, VA","51083","2021","2021",Suppressed,33738,Suppressed
,"Halifax County, VA","51083","2022","2022",Suppressed,33644,Suppressed
,"Halifax County, VA","51083","2023 ","2023",Suppressed,33432,Suppressed
,"Hanover County, VA","51085","2018","2018",18,107239,Unreliable
,"Hanover County, VA","51085","2019","2019",23,107766,21.342538463
,"Hanover County, VA","51085","2020","2020",25,108262,23.092128355
,"Hanover County, VA","51085","2021","2021",18,111603,Unreliable
,"Hanover County, VA","51085","2022","2022",24,112938,21.250597673
,"Hanover County, VA","51085","2023 ","2023",15,114148,Unreliable
,"Henrico County, VA","51087","2018","2018",27,329261,8.200181619
,"Henrico County, VA","51087","2019","2019",36,330818,10.882116451
,"Henrico County, VA","51087","2020","2020",49,333766,14.680944135
,"Henrico County, VA","51087","2021","2021",42,333554,12.591664318
,"Henrico County, VA","51087","2022","2022",45,333962,13.474586929
,"Henrico County, VA","51087","2023 ","2023",37,334760,11.052694468
,"Henry County, VA","51089","2018","2018",12,50953,Unreliable
,"Henry County, VA","51089","2019","2019",12,50557,Unreliable
,"Henry County, VA","51089","2020","2020",11,50309,Unreliable
,"Henry County, VA","51089","2021","2021",13,50248,Unreliable
,"Henry County, VA","51089","2022","2022",Suppressed,49906,Suppressed
,"Henry County, VA","51089","2023 ","2023",Suppressed,49702,Suppressed
,"Highland County, VA","51091","2018","2018",0,2210,Unreliable
,"Highland County, VA","51091","2019","2019",0,2190,Unreliable
,"Highland County, VA","51091","2020","2020",0,2200,Unreliable
,"Highland County, VA","51091","2021","2021",0,2226,Unreliable
,"Highland County, VA","51091","2022","2022",0,2301,Unreliable
,"Highland County, VA","51091","2023 ","2023",0,2339,Unreliable
,"Isle of Wight County, VA","51093","2018","2018",Suppressed,36953,Suppressed
,"Isle of Wight County, VA","51093","2019","2019",Suppressed,37109,Suppressed
,"Isle of Wight County, VA","51093","2020","2020",Suppressed,37725,Suppressed
,"Isle of Wight County, VA","51093","2021","2021",Suppressed,39278,Suppressed
,"Isle of Wight County, VA","51093","2022","2022",Suppressed,40151,Suppressed
,"Isle of Wight County, VA","51093","2023 ","2023",Suppressed,40711,Suppressed
,"James City County, VA","51095","2018","2018",12,76397,Unreliable
,"James City County, VA","51095","2019","2019",Suppressed,76523,Suppressed
,"James City County, VA","51095","2020","2020",Suppressed,77612,Suppressed
,"James City County, VA","51095","2021","2021",14,79882,Unreliable
,"James City County, VA","51095","2022","2022",11,81199,Unreliable
,"James City County, VA","51095","2023 ","2023",11,82654,Unreliable
,"King and Queen County, VA","51097","2018","2018",Suppressed,7042,Suppressed
,"King and Queen County, VA","51097","2019","2019",Suppressed,7025,Suppressed
,"King and Queen County, VA","51097","2020","2020",Suppressed,6942,Suppressed
,"King and Queen County, VA","51097","2021","2021",Suppressed,6662,Suppressed
,"King and Queen County, VA","51097","2022","2022",Suppressed,6718,Suppressed
,"King and Queen County, VA","51097","2023 ","2023",Suppressed,6720,Suppressed
,"King George County, VA","51099","2018","2018",Suppressed,26575,Suppressed
,"King George County, VA","51099","2019","2019",Suppressed,26836,Suppressed
,"King George County, VA","51099","2020","2020",Suppressed,27381,Suppressed
,"King George County, VA","51099","2021","2021",Suppressed,27489,Suppressed
,"King George County, VA","51099","2022","2022",Suppressed,27856,Suppressed
,"King George County, VA","51099","2023 ","2023",Suppressed,28568,Suppressed
,"King William County, VA","51101","2018","2018",Suppressed,16939,Suppressed
,"King William County, VA","51101","2019","2019",Suppressed,17148,Suppressed
,"King William County, VA","51101","2020","2020",0,17641,Unreliable
,"King William County, VA","51101","2021","2021",Suppressed,18171,Suppressed
,"King William County, VA","51101","2022","2022",Suppressed,18492,Suppressed
,"King William County, VA","51101","2023 ","2023",Suppressed,19030,Suppressed
,"Lancaster County, VA","51103","2018","2018",Suppressed,10783,Suppressed
,"Lancaster County, VA","51103","2019","2019",Suppressed,10603,Suppressed
,"Lancaster County, VA","51103","2020","2020",Suppressed,10618,Suppressed
,"Lancaster County, VA","51103","2021","2021",Suppressed,10928,Suppressed
,"Lancaster County, VA","51103","2022","2022",0,10750,Unreliable
,"Lancaster County, VA","51103","2023 ","2023",Suppressed,10859,Suppressed
,"Lee County, VA","51105","2018","2018",Suppressed,23541,Suppressed
,"Lee County, VA","51105","2019","2019",Suppressed,23423,Suppressed
,"Lee County, VA","51105","2020","2020",Suppressed,23238,Suppressed
,"Lee County, VA","51105","2021","2021",Suppressed,21983,Suppressed
,"Lee County, VA","51105","2022","2022",Suppressed,21982,Suppressed
,"Lee County, VA","51105","2023 ","2023",Suppressed,21745,Suppressed
,"Loudoun County, VA","51107","2018","2018",43,406850,10.569005776
,"Loudoun County, VA","51107","2019","2019",34,413538,8.221735367
,"Loudoun County, VA","51107","2020","2020",35,422784,8.278458977
,"Loudoun County, VA","51107","2021","2021",32,427592,7.483769575
,"Loudoun County, VA","51107","2022","2022",28,432085,6.480206441
,"Loudoun County, VA","51107","2023 ","2023",45,436347,10.312893179
,"Louisa County, VA","51109","2018","2018",Suppressed,36778,Suppressed
,"Louisa County, VA","51109","2019","2019",12,37591,Unreliable
,"Louisa County, VA","51109","2020","2020",Suppressed,38132,Suppressed
,"Louisa County, VA","51109","2021","2021",Suppressed,38848,Suppressed
,"Louisa County, VA","51109","2022","2022",10,40116,Unreliable
,"Louisa County, VA","51109","2023 ","2023",Suppressed,41037,Suppressed
,"Lunenburg County, VA","51111","2018","2018",Suppressed,12086,Suppressed
,"Lunenburg County, VA","51111","2019","2019",Suppressed,12196,Suppressed
,"Lunenburg County, VA","51111","2020","2020",Suppressed,12267,Suppressed
,"Lunenburg County, VA","51111","2021","2021",Suppressed,11926,Suppressed
,"Lunenburg County, VA","51111","2022","2022",Suppressed,12031,Suppressed
,"Lunenburg County, VA","51111","2023 ","2023",Suppressed,12038,Suppressed
,"Madison County, VA","51113","2018","2018",Suppressed,13295,Suppressed
,"Madison County, VA","51113","2019","2019",Suppressed,13261,Suppressed
,"Madison County, VA","51113","2020","2020",Suppressed,13312,Suppressed
,"Madison County, VA","51113","2021","2021",Suppressed,13942,Suppressed
,"Madison County, VA","51113","2022","2022",Suppressed,14000,Suppressed
,"Madison County, VA","51113","2023 ","2023",Suppressed,14128,Suppressed
,"Mathews County, VA","51115","2018","2018",Suppressed,8802,Suppressed
,"Mathews County, VA","51115","2019","2019",0,8834,Unreliable
,"Mathews County, VA","51115","2020","2020",Suppressed,8766,Suppressed
,"Mathews County, VA","51115","2021","2021",Suppressed,8546,Suppressed
,"Mathews County, VA","51115","2022","2022",0,8490,Unreliable
,"Mathews County, VA","51115","2023 ","2023",0,8514,Unreliable
,"Mecklenburg County, VA","51117","2018","2018",Suppressed,30650,Suppressed
,"Mecklenburg County, VA","51117","2019","2019",Suppressed,30587,Suppressed
,"Mecklenburg County, VA","51117","2020","2020",Suppressed,30679,Suppressed
,"Mecklenburg County, VA","51117","2021","2021",Suppressed,30248,Suppressed
,"Mecklenburg County, VA","51117","2022","2022",Suppressed,30508,Suppressed
,"Mecklenburg County, VA","51117","2023 ","2023",Suppressed,30648,Suppressed
,"Middlesex County, VA","51119","2018","2018",Suppressed,10769,Suppressed
,"Middlesex County, VA","51119","2019","2019",Suppressed,10582,Suppressed
,"Middlesex County, VA","51119","2020","2020",Suppressed,10569,Suppressed
,"Middlesex County, VA","51119","2021","2021",Suppressed,10781,Suppressed
,"Middlesex County, VA","51119","2022","2022",Suppressed,10943,Suppressed
,"Middlesex County, VA","51119","2023 ","2023",Suppressed,10924,Suppressed
,"Montgomery County, VA","51121","2018","2018",13,98985,Unreliable
,"Montgomery County, VA","51121","2019","2019",16,98535,Unreliable
,"Montgomery County, VA","51121","2020","2020",12,98391,Unreliable
,"Montgomery County, VA","51121","2021","2021",17,98473,Unreliable
,"Montgomery County, VA","51121","2022","2022",11,98915,Unreliable
,"Montgomery County, VA","51121","2023 ","2023",11,98666,Unreliable
,"Nelson County, VA","51125","2018","2018",Suppressed,14836,Suppressed
,"Nelson County, VA","51125","2019","2019",Suppressed,14930,Suppressed
,"Nelson County, VA","51125","2020","2020",Suppressed,14755,Suppressed
,"Nelson County, VA","51125","2021","2021",Suppressed,14790,Suppressed
,"Nelson County, VA","51125","2022","2022",Suppressed,14652,Suppressed
,"Nelson County, VA","51125","2023 ","2023",Suppressed,14705,Suppressed
,"New Kent County, VA","51127","2018","2018",Suppressed,22391,Suppressed
,"New Kent County, VA","51127","2019","2019",Suppressed,23091,Suppressed
,"New Kent County, VA","51127","2020","2020",Suppressed,23648,Suppressed
,"New Kent County, VA","51127","2021","2021",0,23897,Unreliable
,"New Kent County, VA","51127","2022","2022",0,24986,Unreliable
,"New Kent County, VA","51127","2023 ","2023",Suppressed,26134,Suppressed
,"Northampton County, VA","51131","2018","2018",Suppressed,11735,Suppressed
,"Northampton County, VA","51131","2019","2019",Suppressed,11710,Suppressed
,"Northampton County, VA","51131","2020","2020",Suppressed,11673,Suppressed
,"Northampton County, VA","51131","2021","2021",Suppressed,12085,Suppressed
,"Northampton County, VA","51131","2022","2022",Suppressed,11900,Suppressed
,"Northampton County, VA","51131","2023 ","2023",Suppressed,12021,Suppressed
,"Northumberland County, VA","51133","2018","2018",0,12147,Unreliable
,"Northumberland County, VA","51133","2019","2019",Suppressed,12095,Suppressed
,"Northumberland County, VA","51133","2020","2020",Suppressed,12069,Suppressed
,"Northumberland County, VA","51133","2021","2021",Suppressed,12029,Suppressed
,"Northumberland County, VA","51133","2022","2022",Suppressed,12302,Suppressed
,"Northumberland County, VA","51133","2023 ","2023",Suppressed,12391,Suppressed
,"Nottoway County, VA","51135","2018","2018",Suppressed,15420,Suppressed
,"Nottoway County, VA","51135","2019","2019",Suppressed,15232,Suppressed
,"Nottoway County, VA","51135","2020","2020",Suppressed,15160,Suppressed
,"Nottoway County, VA","51135","2021","2021",Suppressed,15594,Suppressed
,"Nottoway County, VA","51135","2022","2022",Suppressed,15559,Suppressed
,"Nottoway County, VA","51135","2023 ","2023",Suppressed,15566,Suppressed
,"Orange County, VA","51137","2018","2018",Suppressed,36644,Suppressed
,"Orange County, VA","51137","2019","2019",Suppressed,37051,Suppressed
,"Orange County, VA","51137","2020","2020",Suppressed,37695,Suppressed
,"Orange County, VA","51137","2021","2021",Suppressed,37188,Suppressed
,"Orange County, VA","51137","2022","2022",10,37991,Unreliable
,"Orange County, VA","51137","2023 ","2023",Suppressed,38574,Suppressed
,"Page County, VA","51139","2018","2018",Suppressed,23933,Suppressed
,"Page County, VA","51139","2019","2019",Suppressed,23902,Suppressed
,"Page County, VA","51139","2020","2020",Suppressed,23933,Suppressed
,"Page County, VA","51139","2021","2021",Suppressed,23807,Suppressed
,"Page County, VA","51139","2022","2022",Suppressed,23750,Suppressed
,"Page County, VA","51139","2023 ","2023",Suppressed,23741,Suppressed
,"Patrick County, VA","51141","2018","2018",Suppressed,17673,Suppressed
,"Patrick County, VA","51141","2019","2019",Suppressed,17608,Suppressed
,"Patrick County, VA","51141","2020","2020",10,17493,Unreliable
,"Patrick County, VA","51141","2021","2021",Suppressed,17602,Suppressed
,"Patrick County, VA","51141","2022","2022",Suppressed,17643,Suppressed
,"Patrick County, VA","51141","2023 ","2023",Suppressed,17509,Suppressed
,"Pittsylvania County, VA","51143","2018","2018",20,60949,32.814320169
,"Pittsylvania County, VA","51143","2019","2019",14,60354,Unreliable
,"Pittsylvania County, VA","51143","2020","2020",15,59850,Unreliable
,"Pittsylvania County, VA","51143","2021","2021",14,59972,Unreliable
,"Pittsylvania County, VA","51143","2022","2022",11,59952,Unreliable
,"Pittsylvania County, VA","51143","2023 ","2023",12,59571,Unreliable
,"Powhatan County, VA","51145","2018","2018",Suppressed,29189,Suppressed
,"Powhatan County, VA","51145","2019","2019",Suppressed,29652,Suppressed
,"Powhatan County, VA","51145","2020","2020",Suppressed,30148,Suppressed
,"Powhatan County, VA","51145","2021","2021",Suppressed,31136,Suppressed
,"Powhatan County, VA","51145","2022","2022",10,31489,Unreliable
,"Powhatan County, VA","51145","2023 ","2023",Suppressed,32105,Suppressed
,"Prince Edward County, VA","51147","2018","2018",Suppressed,22950,Suppressed
,"Prince Edward County, VA","51147","2019","2019",Suppressed,22802,Suppressed
,"Prince Edward County, VA","51147","2020","2020",Suppressed,23006,Suppressed
,"Prince Edward County, VA","51147","2021","2021",Suppressed,21932,Suppressed
,"Prince Edward County, VA","51147","2022","2022",Suppressed,21927,Suppressed
,"Prince Edward County, VA","51147","2023 ","2023",Suppressed,22049,Suppressed
,"Prince George County, VA","51149","2018","2018",Suppressed,38082,Suppressed
,"Prince George County, VA","51149","2019","2019",Suppressed,38353,Suppressed
,"Prince George County, VA","51149","2020","2020",Suppressed,38686,Suppressed
,"Prince George County, VA","51149","2021","2021",Suppressed,42880,Suppressed
,"Prince George County, VA","51149","2022","2022",Suppressed,43134,Suppressed
,"Prince George County, VA","51149","2023 ","2023",Suppressed,42871,Suppressed
,"Prince William County, VA","51153","2018","2018",53,468011,11.324520150
,"Prince William County, VA","51153","2019","2019",41,470335,8.717190938
,"Prince William County, VA","51153","2020","2020",34,475533,7.149871828
,"Prince William County, VA","51153","2021","2021",55,484472,11.352565267
,"Prince William County, VA","51153","2022","2022",33,486943,6.776973896
,"Prince William County, VA","51153","2023 ","2023",54,489640,11.028510743
,"Pulaski County, VA","51155","2018","2018",Suppressed,34066,Suppressed
,"Pulaski County, VA","51155","2019","2019",Suppressed,34027,Suppressed
,"Pulaski County, VA","51155","2020","2020",Suppressed,33935,Suppressed
,"Pulaski County, VA","51155","2021","2021",Suppressed,33759,Suppressed
,"Pulaski County, VA","51155","2022","2022",Suppressed,33706,Suppressed
,"Pulaski County, VA","51155","2023 ","2023",Suppressed,33655,Suppressed
,"Rappahannock County, VA","51157","2018","2018",Suppressed,7252,Suppressed
,"Rappahannock County, VA","51157","2019","2019",Suppressed,7370,Suppressed
,"Rappahannock County, VA","51157","2020","2020",Suppressed,7260,Suppressed
,"Rappahannock County, VA","51157","2021","2021",Suppressed,7407,Suppressed
,"Rappahannock County, VA","51157","2022","2022",Suppressed,7502,Suppressed
,"Rappahannock County, VA","51157","2023 ","2023",Suppressed,7414,Suppressed
,"Richmond County, VA","51159","2018","2018",Suppressed,9038,Suppressed
,"Richmond County, VA","51159","2019","2019",Suppressed,9023,Suppressed
,"Richmond County, VA","51159","2020","2020",Suppressed,9071,Suppressed
,"Richmond County, VA","51159","2021","2021",0,9017,Unreliable
,"Richmond County, VA","51159","2022","2022",Suppressed,9080,Suppressed
,"Richmond County, VA","51159","2023 ","2023",Suppressed,9184,Suppressed
,"Roanoke County, VA","51161","2018","2018",26,94073,27.638110829
,"Roanoke County, VA","51161","2019","2019",Suppressed,94186,Suppressed
,"Roanoke County, VA","51161","2020","2020",Suppressed,94509,Suppressed
,"Roanoke County, VA","51161","2021","2021",12,96589,Unreliable
,"Roanoke County, VA","51161","2022","2022",11,96914,Unreliable
,"Roanoke County, VA","51161","2023 ","2023",26,97026,26.796941026
,"Rockbridge County, VA","51163","2018","2018",Suppressed,22752,Suppressed
,"Rockbridge County, VA","51163","2019","2019",Suppressed,22573,Suppressed
,"Rockbridge County, VA","51163","2020","2020",Suppressed,22757,Suppressed
,"Rockbridge County, VA","51163","2021","2021",Suppressed,22641,Suppressed
,"Rockbridge County, VA","51163","2022","2022",Suppressed,22593,Suppressed
,"Rockbridge County, VA","51163","2023 ","2023",10,22358,Unreliable
,"Rockingham County, VA","51165","2018","2018",12,81244,Unreliable
,"Rockingham County, VA","51165","2019","2019",14,81948,Unreliable
,"Rockingham County, VA","51165","2020","2020",15,82346,Unreliable
,"Rockingham County, VA","51165","2021","2021",13,84394,Unreliable
,"Rockingham County, VA","51165","2022","2022",14,85397,Unreliable
,"Rockingham County, VA","51165","2023 ","2023",13,86568,Unreliable
,"Russell County, VA","51167","2018","2018",Suppressed,26748,Suppressed
,"Russell County, VA","51167","2019","2019",Suppressed,26586,Suppressed
,"Russell County, VA","51167","2020","2020",Suppressed,26647,Suppressed
,"Russell County, VA","51167","2021","2021",Suppressed,25550,Suppressed
,"Russell County, VA","51167","2022","2022",Suppressed,25448,Suppressed
,"Russell County, VA","51167","2023 ","2023",Suppressed,25477,Suppressed
,"Scott County, VA","51169","2018","2018",Suppressed,21534,Suppressed
,"Scott County, VA","51169","2019","2019",10,21566,Unreliable
,"Scott County, VA","51169","2020","2020",Suppressed,21629,Suppressed
,"Scott County, VA","51169","2021","2021",Suppressed,21419,Suppressed
,"Scott County, VA","51169","2022","2022",Suppressed,21476,Suppressed
,"Scott County, VA","51169","2023 ","2023",Suppressed,21433,Suppressed
,"Shenandoah County, VA","51171","2018","2018",Suppressed,43497,Suppressed
,"Shenandoah County, VA","51171","2019","2019",Suppressed,43616,Suppressed
,"Shenandoah County, VA","51171","2020","2020",Suppressed,43905,Suppressed
,"Shenandoah County, VA","51171","2021","2021",Suppressed,44752,Suppressed
,"Shenandoah County, VA","51171","2022","2022",Suppressed,44968,Suppressed
,"Shenandoah County, VA","51171","2023 ","2023",Suppressed,45228,Suppressed
,"Smyth County, VA","51173","2018","2018",Suppressed,30472,Suppressed
,"Smyth County, VA","51173","2019","2019",Suppressed,30104,Suppressed
,"Smyth County, VA","51173","2020","2020",12,30090,Unreliable
,"Smyth County, VA","51173","2021","2021",Suppressed,29477,Suppressed
,"Smyth County, VA","51173","2022","2022",Suppressed,29449,Suppressed
,"Smyth County, VA","51173","2023 ","2023",Suppressed,29216,Suppressed
,"Southampton County, VA","51175","2018","2018",Suppressed,17586,Suppressed
,"Southampton County, VA","51175","2019","2019",Suppressed,17631,Suppressed
,"Southampton County, VA","51175","2020","2020",Suppressed,17636,Suppressed
,"Southampton County, VA","51175","2021","2021",Suppressed,18006,Suppressed
,"Southampton County, VA","51175","2022","2022",Suppressed,17932,Suppressed
,"Southampton County, VA","51175","2023 ","2023",Suppressed,17975,Suppressed
,"Spotsylvania County, VA","51177","2018","2018",17,134238,Unreliable
,"Spotsylvania County, VA","51177","2019","2019",18,136215,Unreliable
,"Spotsylvania County, VA","51177","2020","2020",16,138449,Unreliable
,"Spotsylvania County, VA","51177","2021","2021",16,143676,Unreliable
,"Spotsylvania County, VA","51177","2022","2022",24,146688,16.361256545
,"Spotsylvania County, VA","51177","2023 ","2023",22,149588,14.707062064
,"Stafford County, VA","51179","2018","2018",28,149960,18.671645772
,"Stafford County, VA","51179","2019","2019",12,152882,Unreliable
,"Stafford County, VA","51179","2020","2020",25,156748,15.949166815
,"Stafford County, VA","51179","2021","2021",16,160877,Unreliable
,"Stafford County, VA","51179","2022","2022",17,163380,Unreliable
,"Stafford County, VA","51179","2023 ","2023",18,165428,Unreliable
,"Surry County, VA","51181","2018","2018",Suppressed,6474,Suppressed
,"Surry County, VA","51181","2019","2019",Suppressed,6422,Suppressed
,"Surry County, VA","51181","2020","2020",Suppressed,6385,Suppressed
,"Surry County, VA","51181","2021","2021",Suppressed,6530,Suppressed
,"Surry County, VA","51181","2022","2022",Suppressed,6527,Suppressed
,"Surry County, VA","51181","2023 ","2023",0,6593,Unreliable
,"Sussex County, VA","51183","2018","2018",Suppressed,11237,Suppressed
,"Sussex County, VA","51183","2019","2019",Suppressed,11159,Suppressed
,"Sussex County, VA","51183","2020","2020",0,10925,Unreliable
,"Sussex County, VA","51183","2021","2021",Suppressed,10763,Suppressed
,"Sussex County, VA","51183","2022","2022",Suppressed,10680,Suppressed
,"Sussex County, VA","51183","2023 ","2023",Suppressed,10757,Suppressed
,"Tazewell County, VA","51185","2018","2018",11,40855,Unreliable
,"Tazewell County, VA","51185","2019","2019",10,40595,Unreliable
,"Tazewell County, VA","51185","2020","2020",10,40529,Unreliable
,"Tazewell County, VA","51185","2021","2021",Suppressed,39925,Suppressed
,"Tazewell County, VA","51185","2022","2022",15,39821,Unreliable
,"Tazewell County, VA","51185","2023 ","2023",Suppressed,39120,Suppressed
,"Warren County, VA","51187","2018","2018",Suppressed,40003,Suppressed
,"Warren County, VA","51187","2019","2019",15,40164,Unreliable
,"Warren County, VA","51187","2020","2020",Suppressed,40475,Suppressed
,"Warren County, VA","51187","2021","2021",Suppressed,40925,Suppressed
,"Warren County, VA","51187","2022","2022",Suppressed,41440,Suppressed
,"Warren County, VA","51187","2023 ","2023",Suppressed,41843,Suppressed
,"Washington County, VA","51191","2018","2018",10,54402,Unreliable
,"Washington County, VA","51191","2019","2019",Suppressed,53740,Suppressed
,"Washington County, VA","51191","2020","2020",11,53695,Unreliable
,"Washington County, VA","51191","2021","2021",13,53635,Unreliable
,"Washington County, VA","51191","2022","2022",Suppressed,53958,Suppressed
,"Washington County, VA","51191","2023 ","2023",Suppressed,54050,Suppressed
,"Westmoreland County, VA","51193","2018","2018",Suppressed,17830,Suppressed
,"Westmoreland County, VA","51193","2019","2019",Suppressed,18015,Suppressed
,"Westmoreland County, VA","51193","2020","2020",Suppressed,18149,Suppressed
,"Westmoreland County, VA","51193","2021","2021",Suppressed,18731,Suppressed
,"Westmoreland County, VA","51193","2022","2022",Suppressed,18712,Suppressed
